"ID_CHAMBRE_RESA","ARRIVEE","DEPART","CHAMBRE","RESERVATION"
14428,02/04/2019,05/04/2019,73,9037
14863,05/04/2019,06/04/2019,73,9084
18169,09/04/2019,12/04/2019,73,14552
10861,12/04/2019,14/04/2019,73,13832
16777,16/04/2019,17/04/2019,73,4453
3205,17/04/2019,19/04/2019,73,1971
8512,21/04/2019,24/04/2019,73,17004
16516,24/04/2019,25/04/2019,73,14385
6946,25/04/2019,27/04/2019,73,13468
2248,02/05/2019,05/05/2019,73,16385
5641,05/05/2019,06/05/2019,73,13345
8599,14/05/2019,17/05/2019,73,15611
421,17/05/2019,18/05/2019,73,16191
6598,19/05/2019,22/05/2019,73,5442
2944,24/05/2019,25/05/2019,73,11876
13123,29/05/2019,01/06/2019,73,2981
5467,01/06/2019,02/06/2019,73,10110
6859,01/06/2019,04/06/2019,73,348
13297,04/06/2019,05/06/2019,73,12076
856,07/06/2019,09/06/2019,73,16236
1726,09/06/2019,11/06/2019,73,18331
3466,09/06/2019,10/06/2019,73,7115
10600,13/06/2019,14/06/2019,73,7837
5989,16/06/2019,18/06/2019,73,13378
595,19/06/2019,21/06/2019,73,16208
4249,22/06/2019,24/06/2019,73,5203
18343,24/06/2019,25/06/2019,73,16011
18517,24/06/2019,27/06/2019,73,14588
7207,27/06/2019,30/06/2019,73,2379
1378,30/06/2019,03/07/2019,73,18295
5206,03/07/2019,04/07/2019,73,8084
15385,06/07/2019,09/07/2019,73,17700
19909,12/07/2019,13/07/2019,73,3643
10078,17/07/2019,18/07/2019,73,10607
2074,20/07/2019,21/07/2019,73,18363
9382,21/07/2019,23/07/2019,73,8536
9730,23/07/2019,24/07/2019,73,10567
16168,24/07/2019,25/07/2019,73,11215
15037,25/07/2019,26/07/2019,73,17657
12949,29/07/2019,01/08/2019,73,10894
3727,01/08/2019,02/08/2019,73,2027
3901,04/08/2019,06/08/2019,73,15166
14776,09/08/2019,12/08/2019,73,12222
16081,12/08/2019,13/08/2019,73,12345
9469,15/08/2019,17/08/2019,73,17101
19648,19/08/2019,22/08/2019,73,12703
15211,23/08/2019,26/08/2019,73,14267
11122,28/08/2019,29/08/2019,73,5888
5902,29/08/2019,30/08/2019,73,15367
1639,01/09/2019,03/09/2019,73,14918
5815,04/09/2019,05/09/2019,73,2239
334,05/09/2019,08/09/2019,73,14788
4945,08/09/2019,09/09/2019,73,15278
14167,12/09/2019,15/09/2019,73,14159
7729,19/09/2019,22/09/2019,73,16918
17560,23/09/2019,25/09/2019,73,17925
10774,29/09/2019,02/10/2019,73,19223
508,02/10/2019,03/10/2019,73,11638
19300,05/10/2019,08/10/2019,73,9538
8773,10/10/2019,12/10/2019,73,15625
1117,12/10/2019,13/10/2019,73,1773
17647,12/10/2019,15/10/2019,73,3413
9643,16/10/2019,18/10/2019,73,19121
6250,19/10/2019,22/10/2019,73,2285
12079,23/10/2019,24/10/2019,73,7980
10426,24/10/2019,27/10/2019,73,17189
4510,29/10/2019,30/10/2019,73,13225
6685,30/10/2019,02/11/2019,73,13443
19996,06/11/2019,08/11/2019,73,3662
11035,14/11/2019,16/11/2019,73,19255
7381,16/11/2019,17/11/2019,73,10307
16951,17/11/2019,19/11/2019,73,11296
17995,22/11/2019,24/11/2019,73,6573
19822,24/11/2019,25/11/2019,73,3627
15907,25/11/2019,28/11/2019,73,1245
17821,28/11/2019,01/12/2019,73,12515
4336,03/12/2019,06/12/2019,73,13206
13210,06/12/2019,07/12/2019,73,10912
9556,08/12/2019,11/12/2019,73,2609
16255,11/12/2019,12/12/2019,73,4398
14341,13/12/2019,16/12/2019,73,9024
12514,16/12/2019,17/12/2019,73,19395
15733,19/12/2019,21/12/2019,73,3226
9295,21/12/2019,22/12/2019,73,8521
4075,25/12/2019,27/12/2019,73,9973
3988,27/12/2019,28/12/2019,73,15179
9817,29/12/2019,31/12/2019,73,8579
2596,31/12/2019,03/01/2020,73,5022
14864,01/01/2019,02/01/2019,74,1146
1727,02/01/2019,03/01/2019,74,12930
13820,03/01/2019,04/01/2019,74,3050
3206,05/01/2019,06/01/2019,74,5091
5120,06/01/2019,08/01/2019,74,10077
12776,08/01/2019,09/01/2019,74,12017
12602,08/01/2019,11/01/2019,74,17408
10949,11/01/2019,12/01/2019,74,2760
6338,12/01/2019,13/01/2019,74,8205
15734,14/01/2019,15/01/2019,74,1226
11210,15/01/2019,18/01/2019,74,13868
13124,20/01/2019,22/01/2019,74,12058
3380,22/01/2019,24/01/2019,74,18493
11297,25/01/2019,28/01/2019,74,19281
6512,28/01/2019,29/01/2019,74,2310
10688,29/01/2019,30/01/2019,74,2735
7817,30/01/2019,31/01/2019,74,2434
19910,08/02/2019,10/02/2019,74,1643
1814,10/02/2019,12/02/2019,74,9772
4163,10/02/2019,11/02/2019,74,15192
6077,11/02/2019,14/02/2019,74,13385
15473,14/02/2019,15/02/2019,74,1202
10601,16/02/2019,19/02/2019,74,13809
2945,19/02/2019,20/02/2019,74,7063
19649,20/02/2019,22/02/2019,74,18139
509,22/02/2019,24/02/2019,74,4830
12254,24/02/2019,25/02/2019,74,15972
14255,25/02/2019,28/02/2019,74,9017
8774,28/02/2019,01/03/2019,74,2530
4076,02/03/2019,05/03/2019,74,7187
16778,06/03/2019,07/03/2019,74,3327
944,07/03/2019,08/03/2019,74,12855
16430,10/03/2019,11/03/2019,74,17813
2684,12/03/2019,13/03/2019,74,5032
8687,13/03/2019,16/03/2019,74,2518
18779,16/03/2019,18/03/2019,74,14610
19127,18/03/2019,19/03/2019,74,4685
9296,20/03/2019,22/03/2019,74,7711
12950,22/03/2019,23/03/2019,74,17444
11645,23/03/2019,25/03/2019,74,5940
3119,25/03/2019,28/03/2019,74,3962
5381,28/03/2019,29/03/2019,74,2198
6686,28/03/2019,30/03/2019,74,10238
4685,29/03/2019,01/04/2019,74,8031
18344,01/04/2019,03/04/2019,74,18009
7034,03/04/2019,04/04/2019,74,18842
1640,04/04/2019,06/04/2019,74,18324
19997,09/04/2019,12/04/2019,74,1662
18257,12/04/2019,13/04/2019,74,6602
9818,13/04/2019,15/04/2019,74,15727
74,18/04/2019,19/04/2019,74,18158
13472,19/04/2019,20/04/2019,74,8933
10775,21/04/2019,22/04/2019,74,17226
5816,24/04/2019,25/04/2019,74,13360
11732,25/04/2019,28/04/2019,74,10767
15212,28/04/2019,29/04/2019,74,17677
7208,28/04/2019,30/04/2019,74,7513
17474,30/04/2019,01/05/2019,74,19913
12689,02/05/2019,05/05/2019,74,4041
13733,05/05/2019,06/05/2019,74,14117
3815,08/05/2019,09/05/2019,74,15157
15299,10/05/2019,13/05/2019,74,19684
13994,13/05/2019,15/05/2019,74,8989
2162,15/05/2019,16/05/2019,74,4982
335,20/05/2019,22/05/2019,74,16184
770,22/05/2019,23/05/2019,74,3738
9905,23/05/2019,24/05/2019,74,10589
11993,24/05/2019,25/05/2019,74,8796
14777,25/05/2019,28/05/2019,74,1138
4250,02/06/2019,03/06/2019,74,9995
3467,04/06/2019,07/06/2019,74,2001
5207,08/06/2019,11/06/2019,74,16667
3728,11/06/2019,13/06/2019,74,11945
11471,13/06/2019,14/06/2019,74,17301
17648,15/06/2019,18/06/2019,74,14499
17909,18/06/2019,19/06/2019,74,17962
5729,27/06/2019,29/06/2019,74,8143
10253,29/06/2019,30/06/2019,74,13772
13385,30/06/2019,02/07/2019,74,1004
10862,02/07/2019,05/07/2019,74,17236
3989,06/07/2019,09/07/2019,74,7171
8252,11/07/2019,14/07/2019,74,7619
4424,17/07/2019,18/07/2019,74,16597
1901,18/07/2019,19/07/2019,74,12952
161,19/07/2019,22/07/2019,74,1676
10427,22/07/2019,23/07/2019,74,15790
15908,25/07/2019,26/07/2019,74,14332
9644,26/07/2019,28/07/2019,74,15708
9383,29/07/2019,30/07/2019,74,2591
11558,30/07/2019,02/08/2019,74,15908
18518,02/08/2019,03/08/2019,74,9455
3032,02/08/2019,04/08/2019,74,7071
14516,04/08/2019,06/08/2019,74,3117
17213,04/08/2019,05/08/2019,74,11322
17126,06/08/2019,07/08/2019,74,19879
1205,07/08/2019,08/08/2019,74,4892
19301,08/08/2019,11/08/2019,74,6702
3293,11/08/2019,12/08/2019,74,1978
8513,13/08/2019,15/08/2019,74,19002
8948,15/08/2019,16/08/2019,74,7679
15995,16/08/2019,17/08/2019,74,1253
5294,17/08/2019,18/08/2019,74,187
6773,19/08/2019,21/08/2019,74,16819
18692,21/08/2019,23/08/2019,74,9472
8600,23/08/2019,25/08/2019,74,2513
1988,26/08/2019,27/08/2019,74,1857
1118,01/09/2019,02/09/2019,74,16269
5033,02/09/2019,03/09/2019,74,18651
2249,06/09/2019,07/09/2019,74,6990
19475,14/09/2019,16/09/2019,74,1586
16169,16/09/2019,17/09/2019,74,4391
13211,17/09/2019,20/09/2019,74,8912
857,25/09/2019,26/09/2019,74,3746
15821,26/09/2019,28/09/2019,74,11177
10079,28/09/2019,01/10/2019,74,15748
14168,01/10/2019,03/10/2019,74,1080
7295,03/10/2019,04/10/2019,74,7523
17387,09/10/2019,10/10/2019,74,4515
14429,10/10/2019,12/10/2019,74,6227
17822,12/10/2019,13/10/2019,74,14516
8339,13/10/2019,16/10/2019,74,10417
2858,16/10/2019,18/10/2019,74,5054
2075,20/10/2019,23/10/2019,74,3866
4859,23/10/2019,25/10/2019,74,18633
15038,25/10/2019,28/10/2019,74,9102
6599,28/10/2019,29/10/2019,74,319
8861,29/10/2019,30/10/2019,74,8476
17996,09/11/2019,11/11/2019,74,9408
3902,11/11/2019,13/11/2019,74,5161
6425,13/11/2019,15/11/2019,74,7426
9731,18/11/2019,20/11/2019,74,7751
16865,27/11/2019,29/11/2019,74,3336
19214,01/12/2019,02/12/2019,74,16100
19388,03/12/2019,04/12/2019,74,1577
5903,08/12/2019,11/12/2019,74,13367
7643,13/12/2019,16/12/2019,74,10333
16517,16/12/2019,19/12/2019,74,4429
1292,19/12/2019,22/12/2019,74,1791
12428,22/12/2019,23/12/2019,74,15985
13298,23/12/2019,25/12/2019,74,17483
13907,29/12/2019,30/12/2019,74,19539
2859,01/01/2019,02/01/2019,75,11868
13560,02/01/2019,04/01/2019,75,1022
5382,04/01/2019,06/01/2019,75,198
11037,06/01/2019,08/01/2019,75,766
11646,08/01/2019,10/01/2019,75,2824
8427,10/01/2019,11/01/2019,75,5634
11472,10/01/2019,12/01/2019,75,13898
17823,14/01/2019,15/01/2019,75,3429
1728,18/01/2019,19/01/2019,75,11763
3207,20/01/2019,21/01/2019,75,16478
17649,21/01/2019,23/01/2019,75,4539
15909,23/01/2019,26/01/2019,75,17751
6774,26/01/2019,27/01/2019,75,335
18780,28/01/2019,29/01/2019,75,6657
9123,29/01/2019,01/02/2019,75,19058
7818,01/02/2019,04/02/2019,75,434
75,09/02/2019,10/02/2019,75,16161
12429,10/02/2019,11/02/2019,75,2910
4773,13/02/2019,14/02/2019,75,8037
4947,14/02/2019,17/02/2019,75,5278
19215,17/02/2019,19/02/2019,75,12659
12081,24/02/2019,25/02/2019,75,868
17997,27/02/2019,28/02/2019,75,11409
19563,28/02/2019,01/03/2019,75,6725
5817,01/03/2019,03/03/2019,75,10150
11385,03/03/2019,04/03/2019,75,803
5991,05/03/2019,07/03/2019,75,5379
1641,11/03/2019,13/03/2019,75,3824
6948,13/03/2019,14/03/2019,75,15469
5904,14/03/2019,15/03/2019,75,2250
17214,15/03/2019,16/03/2019,75,19889
18084,20/03/2019,21/03/2019,75,17979
4841,02/01/2019,04/01/2019,56,18630
2927,04/01/2019,05/01/2019,56,18445
3797,05/01/2019,06/01/2019,56,16540
18326,06/01/2019,07/01/2019,56,14568
8582,08/01/2019,10/01/2019,56,511
5015,10/01/2019,12/01/2019,56,156
11192,12/01/2019,13/01/2019,56,8708
6581,13/01/2019,14/01/2019,56,13431
15890,14/01/2019,16/01/2019,56,11184
11018,16/01/2019,17/01/2019,56,8690
56,17/01/2019,20/01/2019,56,6787
15629,20/01/2019,21/01/2019,56,6340
15977,20/01/2019,22/01/2019,56,14338
7103,22/01/2019,25/01/2019,56,10280
10844,25/01/2019,26/01/2019,56,8673
17021,26/01/2019,29/01/2019,56,1351
8408,29/01/2019,31/01/2019,56,7633
6233,31/01/2019,02/02/2019,56,18764
13106,02/02/2019,03/02/2019,56,19458
5711,03/02/2019,06/02/2019,56,15352
12845,06/02/2019,07/02/2019,56,2954
10061,08/02/2019,09/02/2019,56,667
10235,09/02/2019,10/02/2019,56,10624
9974,10/02/2019,13/02/2019,56,17154
5798,13/02/2019,14/02/2019,56,13359
1796,14/02/2019,17/02/2019,56,1836
8756,17/02/2019,18/02/2019,56,5663
5363,17/02/2019,20/02/2019,56,2194
17891,20/02/2019,22/02/2019,56,17960
1970,22/02/2019,25/02/2019,56,6961
17717,25/02/2019,26/02/2019,56,1418
10583,25/02/2019,28/02/2019,56,8650
1013,28/02/2019,01/03/2019,56,11685
1622,01/03/2019,02/03/2019,56,16324
578,02/03/2019,03/03/2019,56,12814
7451,04/03/2019,06/03/2019,56,13511
7886,06/03/2019,08/03/2019,56,8363
15368,08/03/2019,09/03/2019,56,11134
12062,12/03/2019,15/03/2019,56,13955
16499,19/03/2019,21/03/2019,56,17821
2666,21/03/2019,22/03/2019,56,9852
14672,25/03/2019,26/03/2019,56,3127
2057,26/03/2019,27/03/2019,56,1864
16847,29/03/2019,31/03/2019,56,6460
5972,31/03/2019,01/04/2019,56,16739
1100,01/04/2019,03/04/2019,56,16265
2405,03/04/2019,05/04/2019,56,13005
13019,06/04/2019,08/04/2019,56,12046
9452,08/04/2019,09/04/2019,56,7727
9800,08/04/2019,11/04/2019,56,13723
3101,11/04/2019,13/04/2019,56,5079
6407,18/04/2019,21/04/2019,56,15415
13280,22/04/2019,24/04/2019,56,12073
5189,24/04/2019,25/04/2019,56,10084
4319,25/04/2019,28/04/2019,56,5214
14411,30/04/2019,01/05/2019,56,12182
19022,01/05/2019,03/05/2019,56,3541
3362,04/05/2019,06/05/2019,56,5105
18500,08/05/2019,09/05/2019,56,11452
665,09/05/2019,11/05/2019,56,14827
16586,14/05/2019,17/05/2019,56,12392
17543,19/05/2019,20/05/2019,56,6529
18761,20/05/2019,22/05/2019,56,9483
1187,22/05/2019,24/05/2019,56,11704
19718,22/05/2019,25/05/2019,56,11583
4058,25/05/2019,27/05/2019,56,5183
14846,25/05/2019,26/05/2019,56,12229
9278,27/05/2019,28/05/2019,56,583
3971,30/05/2019,02/06/2019,56,18556
15542,04/06/2019,05/06/2019,56,14297
16238,05/06/2019,06/06/2019,56,19787
6320,07/06/2019,08/06/2019,56,2292
17195,09/06/2019,10/06/2019,56,17889
7190,14/06/2019,17/06/2019,56,13489
12410,17/06/2019,19/06/2019,56,2908
4145,19/06/2019,20/06/2019,56,65
18674,20/06/2019,23/06/2019,56,1511
7712,23/06/2019,25/06/2019,56,16914
143,25/06/2019,26/06/2019,56,4795
8843,25/06/2019,27/06/2019,56,7670
4406,28/06/2019,30/06/2019,56,13215
8060,30/06/2019,02/07/2019,56,5599
8234,30/06/2019,03/07/2019,56,16975
18848,03/07/2019,04/07/2019,56,11491
14324,04/07/2019,06/07/2019,56,14172
752,06/07/2019,07/07/2019,56,1736
14498,08/07/2019,09/07/2019,56,12194
5624,14/07/2019,17/07/2019,56,18700
14237,17/07/2019,18/07/2019,56,12164
230,20/07/2019,22/07/2019,56,16174
17456,23/07/2019,26/07/2019,56,3394
1883,26/07/2019,27/07/2019,56,4952
11105,28/07/2019,29/07/2019,56,2774
12758,29/07/2019,31/07/2019,56,10873
19979,05/08/2019,06/08/2019,56,1657
317,07/08/2019,08/08/2019,56,16181
12671,08/08/2019,10/08/2019,56,12007
5537,10/08/2019,11/08/2019,56,10120
13802,10/08/2019,13/08/2019,56,14122
3710,14/08/2019,15/08/2019,56,13145
4928,16/08/2019,19/08/2019,56,16640
3188,19/08/2019,20/08/2019,56,18474
17369,22/08/2019,24/08/2019,56,1383
14759,26/08/2019,29/08/2019,56,4255
17108,29/08/2019,30/08/2019,56,17879
1448,30/08/2019,31/08/2019,56,6914
1709,01/09/2019,04/09/2019,56,11760
10496,06/09/2019,08/09/2019,56,15798
13193,10/09/2019,11/09/2019,56,17472
19631,11/09/2019,13/09/2019,56,12702
9191,13/09/2019,14/09/2019,56,10512
19457,18/09/2019,19/09/2019,56,9556
18065,20/09/2019,22/09/2019,56,9415
3536,23/09/2019,26/09/2019,56,7123
5102,28/09/2019,01/10/2019,56,15291
1535,01/10/2019,02/10/2019,56,14903
17630,04/10/2019,05/10/2019,56,1411
6146,06/10/2019,08/10/2019,56,10185
14150,10/10/2019,12/10/2019,56,19563
13976,16/10/2019,19/10/2019,56,12142
2840,19/10/2019,20/10/2019,56,1936
9539,19/10/2019,21/10/2019,56,19107
19370,21/10/2019,23/10/2019,56,14674
16151,23/10/2019,26/10/2019,56,19776
18413,30/10/2019,01/11/2019,56,14577
8669,03/11/2019,04/11/2019,56,15617
9713,05/11/2019,06/11/2019,56,626
2753,11/11/2019,14/11/2019,56,7042
12584,14/11/2019,15/11/2019,56,4032
10409,17/11/2019,19/11/2019,56,10637
11366,19/11/2019,21/11/2019,56,17290
15107,21/11/2019,23/11/2019,56,14256
12497,21/11/2019,22/11/2019,56,10850
19283,24/11/2019,25/11/2019,56,3567
16934,29/11/2019,30/11/2019,56,11295
9887,01/12/2019,02/12/2019,56,2644
2492,04/12/2019,06/12/2019,56,15015
4754,06/12/2019,07/12/2019,56,15255
5276,12/12/2019,15/12/2019,56,7307
6059,15/12/2019,16/12/2019,56,18747
18152,15/12/2019,18/12/2019,56,6591
5450,18/12/2019,19/12/2019,56,10107
6494,19/12/2019,20/12/2019,56,306
19109,22/12/2019,25/12/2019,56,11520
7538,25/12/2019,27/12/2019,56,13524
15020,28/12/2019,30/12/2019,56,19652
11975,30/12/2019,31/12/2019,56,2858
2144,30/12/2019,01/01/2020,56,6979
3537,01/01/2019,03/01/2019,57,18509
12846,03/01/2019,04/01/2019,57,954
2667,04/01/2019,07/01/2019,57,7030
6582,07/01/2019,09/01/2019,57,18799
9801,10/01/2019,11/01/2019,57,5756
15630,11/01/2019,14/01/2019,57,14305
8931,16/01/2019,17/01/2019,57,13641
8235,17/01/2019,18/01/2019,57,5617
10062,18/01/2019,20/01/2019,57,8604
14847,20/01/2019,21/01/2019,57,9082
318,21/01/2019,24/01/2019,57,14785
3711,24/01/2019,26/01/2019,57,2026
14586,26/01/2019,28/01/2019,57,11055
11541,29/01/2019,31/01/2019,57,17309
14412,31/01/2019,02/02/2019,57,4225
7887,02/02/2019,04/02/2019,57,439
18240,02/02/2019,05/02/2019,57,14557
4059,07/02/2019,10/02/2019,57,13185
9888,10/02/2019,12/02/2019,57,8586
4494,10/02/2019,11/02/2019,57,16602
10584,11/02/2019,14/02/2019,57,15808
7974,14/02/2019,16/02/2019,57,5589
3972,16/02/2019,17/02/2019,57,7168
3885,18/02/2019,19/02/2019,57,42
9714,19/02/2019,20/02/2019,57,2627
13542,21/02/2019,22/02/2019,57,3021
18066,27/02/2019,01/03/2019,57,1448
18501,04/03/2019,06/03/2019,57,14586
9105,06/03/2019,07/03/2019,57,13658
4146,06/03/2019,09/03/2019,57,16574
840,11/03/2019,13/03/2019,57,14846
10236,16/03/2019,19/03/2019,57,13771
17370,19/03/2019,20/03/2019,57,9340
5364,21/03/2019,24/03/2019,57,194
13020,24/03/2019,26/03/2019,57,14047
4755,26/03/2019,28/03/2019,57,131
1710,28/03/2019,30/03/2019,57,3829
1971,28/03/2019,31/03/2019,57,16358
10758,31/03/2019,01/04/2019,57,5854
7713,02/04/2019,04/04/2019,57,5564
3363,08/04/2019,09/04/2019,57,3988
6321,09/04/2019,10/04/2019,57,292
4320,11/04/2019,12/04/2019,57,15204
7104,14/04/2019,17/04/2019,57,15481
5277,17/04/2019,19/04/2019,57,18668
13977,17/04/2019,20/04/2019,57,17548
2319,22/04/2019,23/04/2019,57,16393
11193,23/04/2019,24/04/2019,57,7897
14760,24/04/2019,25/04/2019,57,3137
17109,27/04/2019,29/04/2019,57,14445
4929,29/04/2019,01/05/2019,57,8056
10671,01/05/2019,03/05/2019,57,5843
16674,04/05/2019,06/05/2019,57,4446
144,06/05/2019,09/05/2019,57,12765
16239,09/05/2019,10/05/2019,57,1279
4233,11/05/2019,13/05/2019,57,16582
19632,15/05/2019,18/05/2019,57,11573
579,18/05/2019,19/05/2019,57,6837
5973,19/05/2019,20/05/2019,57,5377
14499,23/05/2019,25/05/2019,57,3115
11280,28/05/2019,29/05/2019,57,10718
666,01/06/2019,03/06/2019,57,3729
5190,04/06/2019,06/06/2019,57,16665
8844,10/06/2019,13/06/2019,57,5670
18153,13/06/2019,16/06/2019,57,14551
17718,16/06/2019,17/06/2019,57,12505
3450,17/06/2019,20/06/2019,57,9924
9279,20/06/2019,21/06/2019,57,19075
8409,25/06/2019,26/06/2019,57,15596
12672,27/06/2019,28/06/2019,57,937
16500,28/06/2019,29/06/2019,57,1301
10497,29/06/2019,02/07/2019,57,13798
12933,08/07/2019,10/07/2019,57,6064
8148,10/07/2019,13/07/2019,57,10390
5016,13/07/2019,14/07/2019,57,5283
4581,15/07/2019,18/07/2019,57,2111
19806,18/07/2019,21/07/2019,57,3623
3624,21/07/2019,23/07/2019,57,11937
2232,23/07/2019,24/07/2019,57,16384
492,25/07/2019,26/07/2019,57,3711
4668,30/07/2019,02/08/2019,57,2122
11889,02/08/2019,03/08/2019,57,2848
2493,03/08/2019,06/08/2019,57,9832
11715,11/08/2019,14/08/2019,57,15924
5799,14/08/2019,15/08/2019,57,8148
12585,14/08/2019,16/08/2019,57,6033
11106,16/08/2019,18/08/2019,57,13857
19371,18/08/2019,20/08/2019,57,12674
15717,20/08/2019,22/08/2019,57,6349
2145,22/08/2019,24/08/2019,57,18372
14934,26/08/2019,29/08/2019,57,17643
12324,29/08/2019,31/08/2019,57,6004
19719,31/08/2019,02/09/2019,57,4741
2928,02/09/2019,04/09/2019,57,16448
18936,05/09/2019,06/09/2019,57,16070
18675,06/09/2019,07/09/2019,57,14602
12759,07/09/2019,08/09/2019,57,947
16326,12/09/2019,13/09/2019,57,9233
18849,16/09/2019,19/09/2019,57,9491
8583,19/09/2019,21/09/2019,57,19010
12411,23/09/2019,24/09/2019,57,19387
1101,24/09/2019,27/09/2019,57,18263
3189,27/09/2019,29/09/2019,57,13094
15456,29/09/2019,30/09/2019,57,9141
1623,02/10/2019,03/10/2019,57,12914
8757,03/10/2019,05/10/2019,57,2528
17283,05/10/2019,06/10/2019,57,4504
2406,06/10/2019,08/10/2019,57,1896
9018,08/10/2019,09/10/2019,57,7686
12498,13/10/2019,15/10/2019,57,6024
1536,15/10/2019,18/10/2019,57,9743
1884,18/10/2019,20/10/2019,57,14951
3866,05/04/2019,08/04/2019,38,2040
7346,09/04/2019,11/04/2019,38,16881
14219,13/04/2019,14/04/2019,38,11012
10130,14/04/2019,16/04/2019,38,7789
908,16/04/2019,18/04/2019,38,16241
14567,18/04/2019,19/04/2019,38,19599
10217,20/04/2019,21/04/2019,38,17171
2213,21/04/2019,23/04/2019,38,9809
2909,23/04/2019,25/04/2019,38,9873
9782,25/04/2019,28/04/2019,38,13721
6911,28/04/2019,29/04/2019,38,15465
16568,29/04/2019,02/05/2019,38,3309
3692,03/05/2019,06/05/2019,38,5138
15089,06/05/2019,07/05/2019,38,9109
8477,14/05/2019,15/05/2019,38,18996
6824,16/05/2019,17/05/2019,38,13458
16046,17/05/2019,19/05/2019,38,9202
13088,19/05/2019,21/05/2019,38,6081
2474,21/05/2019,23/05/2019,38,13011
14393,23/05/2019,24/05/2019,38,11031
1691,24/05/2019,25/05/2019,38,1827
12914,27/05/2019,28/05/2019,38,14033
13958,29/05/2019,31/05/2019,38,4176
5780,31/05/2019,02/06/2019,38,2234
15002,02/06/2019,03/06/2019,38,6280
18047,02/06/2019,05/06/2019,38,14540
9608,08/06/2019,09/06/2019,38,2615
3779,10/06/2019,12/06/2019,38,2032
1430,12/06/2019,14/06/2019,38,11731
386,18/06/2019,20/06/2019,38,14792
12566,20/06/2019,21/06/2019,38,926
9695,22/06/2019,24/06/2019,38,8562
14132,24/06/2019,25/06/2019,38,6195
19265,25/06/2019,27/06/2019,38,9534
18308,30/06/2019,01/07/2019,38,9435
9869,01/07/2019,04/07/2019,38,2642
15872,05/07/2019,08/07/2019,38,1240
5171,08/07/2019,11/07/2019,38,2176
10739,13/07/2019,15/07/2019,38,5851
560,15/07/2019,17/07/2019,38,14812
14915,17/07/2019,18/07/2019,38,19639
7868,19/07/2019,20/07/2019,38,8360
7520,25/07/2019,26/07/2019,38,5546
15176,27/07/2019,28/07/2019,38,19671
13697,28/07/2019,31/07/2019,38,17520
15263,31/07/2019,02/08/2019,38,17682
299,02/08/2019,05/08/2019,38,6813
5606,07/08/2019,08/08/2019,38,5342
1778,09/08/2019,10/08/2019,38,1834
13784,14/08/2019,15/08/2019,38,6158
16220,15/08/2019,16/08/2019,38,11221
5954,18/08/2019,19/08/2019,38,15374
4214,25/08/2019,26/08/2019,38,74
16481,26/08/2019,27/08/2019,38,11243
19439,27/08/2019,28/08/2019,38,11553
1343,07/09/2019,09/09/2019,38,3798
13436,11/09/2019,14/09/2019,38,8930
13175,14/09/2019,17/09/2019,38,8909
4127,18/09/2019,21/09/2019,38,13188
7694,21/09/2019,22/09/2019,38,7562
6563,23/09/2019,25/09/2019,38,2316
11957,25/09/2019,26/09/2019,38,5967
17873,26/09/2019,29/09/2019,38,14521
6041,01/10/2019,04/10/2019,38,16747
14306,04/10/2019,07/10/2019,38,4215
19874,08/10/2019,10/10/2019,38,12734
4475,14/10/2019,17/10/2019,38,102
19700,17/10/2019,18/10/2019,38,18146
18830,17/10/2019,19/10/2019,38,4661
9173,19/10/2019,20/10/2019,38,13667
647,22/10/2019,23/10/2019,38,16212
3257,24/10/2019,26/10/2019,38,11905
13262,26/10/2019,28/10/2019,38,4100
8390,30/10/2019,02/11/2019,38,13593
13610,04/11/2019,07/11/2019,38,14105
3605,07/11/2019,08/11/2019,38,13
1604,10/11/2019,13/11/2019,38,3822
3953,13/11/2019,14/11/2019,38,5164
16307,15/11/2019,18/11/2019,38,11231
10478,18/11/2019,19/11/2019,38,5824
19526,19/11/2019,22/11/2019,38,18125
4910,26/11/2019,27/11/2019,38,13274
19091,28/11/2019,30/11/2019,38,9516
4649,30/11/2019,03/12/2019,38,18614
8042,03/12/2019,05/12/2019,38,2455
734,08/12/2019,10/12/2019,38,6851
9086,10/12/2019,12/12/2019,38,7691
16394,13/12/2019,15/12/2019,38,19805
19178,15/12/2019,17/12/2019,38,6690
6302,17/12/2019,18/12/2019,38,7412
17612,21/12/2019,23/12/2019,38,1409
11348,24/12/2019,25/12/2019,38,13884
4040,25/12/2019,28/12/2019,38,5179
10913,28/12/2019,29/12/2019,38,5872
10826,31/12/2019,02/01/2020,38,15827
2910,01/01/2019,02/01/2019,39,3942
10653,02/01/2019,03/01/2019,39,19213
4824,03/01/2019,05/01/2019,39,5268
